state,county,tract,kfr_pooled_pooled_p25,par_rank_pooled_pooled_mean,kid_pooled_pooled_n,kid_black_pooled_n,geoid
17,31,805501,0.55709869,0.74012911,803.0,1.0,17031805501
17,31,805502,0.67273051,0.8415218,1092.0,26.0,17031805502
17,31,805600,0.60118848,0.8261801,1490.0,1.0,17031805600
17,31,805701,0.55062521,0.79637212,1273.0,1.0,17031805701
17,31,805702,0.55771434,0.77756894,499.0,1.0,17031805702
17,31,805801,0.59642273,0.78872925,503.0,0.0,17031805801
17,31,805802,0.5328148,0.75863945,1091.0,2.0,17031805802
17,31,805901,0.51141703,0.64151782,650.0,4.0,17031805901
17,31,805902,0.5558852,0.71560431,1312.0,8.0,17031805902
17,31,806001,0.56015676,0.41378286,1117.0,37.0,17031806001
17,31,806002,0.52815741,0.46183175,1693.0,93.0,17031806002
17,31,806003,0.54476529,0.47556955,1721.0,74.0,17031806003
17,31,806004,0.51928079,0.49050888,1389.0,29.0,17031806004
17,31,806102,0.51649517,0.67835313,826.0,9.0,17031806102
17,31,806103,0.48456076,0.68970233,1199.0,74.0,17031806103
17,31,806104,0.4602074,0.41209048,963.0,60.0,17031806104
17,31,806201,0.46041977,0.44649425,535.0,29.0,17031806201
17,31,806202,0.48895526,0.65965259,580.0,32.0,17031806202
17,31,806300,0.43042371,0.68765539,1299.0,2.0,17031806300
17,31,806400,0.49406716,0.66198701,740.0,3.0,17031806400
17,31,806501,0.46619281,0.46835834,789.0,24.0,17031806501
17,31,806502,0.46182492,0.58066779,1002.0,10.0,17031806502
17,31,806600,0.49579209,0.59285045,745.0,4.0,17031806600
17,31,806700,0.55312032,0.79066193,1160.0,75.0,17031806700
17,31,806801,0.55477655,0.62897158,1038.0,220.0,17031806801
17,31,806802,0.56893307,0.67396784,917.0,29.0,17031806802
17,31,806900,0.57088,0.60594594,633.0,28.0,17031806900
17,31,807000,0.52728403,0.55444002,1183.0,56.0,17031807000
17,31,807100,0.53680241,0.79247206,1202.0,112.0,17031807100
17,31,807200,0.47701582,0.65639025,1558.0,169.0,17031807200
17,31,807300,0.5718987,0.5775187,1270.0,73.0,17031807300
17,31,807400,0.4995417,0.57943571,1475.0,64.0,17031807400
17,31,807500,0.51962787,0.66298687,785.0,25.0,17031807500
17,31,807600,0.53635013,0.60619605,1418.0,60.0,17031807600
17,31,807700,0.49889538,0.56409872,1146.0,72.0,17031807700
17,31,807800,0.52204037,0.63723767,653.0,6.0,17031807800
17,31,807900,0.54175323,0.73179221,981.0,1.0,17031807900
17,31,808001,0.55179244,0.67419559,732.0,3.0,17031808001
17,31,808002,0.58641237,0.66382557,1122.0,9.0,17031808002
17,31,808100,0.48637637,0.60771304,353.0,0.0,17031808100
17,31,808200,0.52319711,0.55817544,1026.0,7.0,17031808200
17,31,808301,0.55072677,0.67902672,803.0,13.0,17031808301
17,31,808302,0.57448864,0.67497587,777.0,9.0,17031808302
17,31,808400,0.51519495,0.71265697,957.0,1.0,17031808400
17,31,808500,0.54276097,0.66699696,983.0,7.0,17031808500
17,31,808600,0.58925319,0.82215011,514.0,0.0,17031808600
17,31,808702,0.50196898,0.75356019,113.0,9.0,17031808702
17,31,808800,0.49926776,0.89702177,835.0,17.0,17031808800
17,31,808900,0.44406047,0.86680329,982.0,21.0,17031808900
17,31,809000,0.50047129,0.86892569,975.0,29.0,17031809000
17,31,809100,0.44903195,0.8656975,822.0,23.0,17031809100
17,31,809200,0.31821609,0.36955756,1637.0,1308.0,17031809200
17,31,809300,0.37258026,0.77974635,591.0,49.0,17031809300
17,31,809400,0.40545762,0.81379002,315.0,6.0,17031809400
17,31,809500,0.45122465,0.70295113,387.0,62.0,17031809500
17,31,809600,0.35162163,0.53360289,964.0,516.0,17031809600
17,31,809700,0.34350294,0.52780563,1109.0,481.0,17031809700
17,31,809800,0.44825512,0.70568311,483.0,60.0,17031809800
17,31,809900,0.34695575,0.85380775,419.0,11.0,17031809900
17,31,810000,0.48716262,0.70748866,576.0,62.0,17031810000
17,31,810100,0.42597479,0.53720242,1018.0,337.0,17031810100
17,31,810200,0.35230136,0.43277037,1816.0,1161.0,17031810200
17,31,810301,0.3945775,0.60211331,1008.0,399.0,17031810301
17,31,810302,0.43355298,0.64951032,956.0,333.0,17031810302
17,31,810400,0.48460418,0.74312335,1357.0,0.0,17031810400
17,31,810501,0.47754773,0.59852314,868.0,0.0,17031810501
17,31,810502,0.47077146,0.5295803,856.0,2.0,17031810502
17,31,810600,0.50518197,0.50737768,898.0,2.0,17031810600
17,31,810701,0.45795825,0.45612475,1089.0,6.0,17031810701
17,31,810702,0.46607715,0.43479112,737.0,0.0,17031810702
17,31,810800,0.53847903,0.55378628,1345.0,4.0,17031810800
17,31,810900,0.50268471,0.53725863,1394.0,10.0,17031810900
17,31,811000,0.45659474,0.66679871,1006.0,3.0,17031811000
17,31,811100,0.49039817,0.50743777,1337.0,5.0,17031811100
17,31,811200,0.46150541,0.57842886,1314.0,10.0,17031811200
17,31,811301,0.44123775,0.53824413,1367.0,77.0,17031811301
17,31,811302,0.4108893,0.44905442,1149.0,68.0,17031811302
17,31,811401,0.49560109,0.54659182,1237.0,12.0,17031811401
17,31,811402,0.44104221,0.55686945,1082.0,17.0,17031811402
17,31,811500,0.48517224,0.55402344,1459.0,7.0,17031811500
17,31,811600,0.48259646,0.50126153,1537.0,37.0,17031811600
17,31,811701,0.45267761,0.45966873,1529.0,10.0,17031811701
17,31,811702,0.42694211,0.5204047,1295.0,31.0,17031811702
17,31,811800,0.42460397,0.6081354,1297.0,8.0,17031811800
17,31,811900,0.4627248,0.86563545,1518.0,96.0,17031811900
17,31,812000,0.5079326,0.80117309,1580.0,49.0,17031812000
17,31,812100,0.38133535,0.64681691,1387.0,551.0,17031812100
17,31,812200,0.47032166,0.84728688,1197.0,147.0,17031812200
17,31,812301,0.41706306,0.63126481,641.0,96.0,17031812301
17,31,812302,0.45653608,0.72338456,454.0,68.0,17031812302
17,31,812400,0.56705546,0.86525828,1105.0,81.0,17031812400
17,31,812500,0.36602259,0.64655626,828.0,294.0,17031812500
17,31,812600,0.35073218,0.61989534,766.0,332.0,17031812600
17,31,812700,0.42642429,0.66868514,648.0,181.0,17031812700
17,31,812801,0.39770281,0.57622033,370.0,125.0,17031812801
17,31,812802,0.4125112,0.65466952,307.0,103.0,17031812802
17,31,812900,0.43632388,0.74774539,1314.0,165.0,17031812900
17,31,813000,0.44272554,0.6954841,1194.0,335.0,17031813000
17,31,813100,0.41752511,0.56571311,1333.0,490.0,17031813100
17,31,813200,0.40984249,0.7040512,1177.0,197.0,17031813200
17,31,813301,0.40189204,0.30001619,1656.0,22.0,17031813301
17,31,813302,0.39341131,0.30541301,1860.0,24.0,17031813302
17,31,813400,0.41017187,0.40809804,2726.0,24.0,17031813400
17,31,813500,0.41754201,0.4170306,2139.0,34.0,17031813500
17,31,813600,0.4144327,0.35825741,1853.0,0.0,17031813600
17,31,813701,0.40123251,0.37000787,1434.0,24.0,17031813701
17,31,813702,0.4063291,0.34434569,1616.0,26.0,17031813702
17,31,813801,0.36793393,0.35410902,1079.0,8.0,17031813801
17,31,813802,0.40327707,0.37101388,1913.0,13.0,17031813802
17,31,813900,0.41803724,0.40726936,2290.0,15.0,17031813900
17,31,814000,0.43691328,0.42541698,1603.0,2.0,17031814000
17,31,814100,0.38413623,0.33431545,1614.0,18.0,17031814100
17,31,814200,0.36500072,0.36740595,2863.0,8.0,17031814200
17,31,814300,0.42315793,0.42493126,1513.0,6.0,17031814300
17,31,814400,0.45610932,0.48097798,2218.0,14.0,17031814400
17,31,814500,0.41419426,0.45392254,1271.0,3.0,17031814500
17,31,814600,0.4164671,0.47222993,1655.0,49.0,17031814600
17,31,814700,0.41172528,0.49664116,1705.0,44.0,17031814700
17,31,814800,0.47969851,0.51825517,1509.0,24.0,17031814800
17,31,814900,0.40606508,0.39993417,1224.0,17.0,17031814900
17,31,815000,0.44289327,0.47389722,1127.0,14.0,17031815000
17,31,815100,0.43481383,0.44644895,1221.0,2.0,17031815100
17,31,815200,0.43465313,0.50756472,1821.0,11.0,17031815200
17,31,815300,0.41940135,0.54466444,843.0,2.0,17031815300
17,31,815400,0.50502384,0.61150926,1144.0,6.0,17031815400
17,31,815500,0.43034056,0.55145979,1911.0,13.0,17031815500
17,31,815600,0.49511716,0.62562066,725.0,3.0,17031815600
17,31,815701,0.49766231,0.77752405,905.0,3.0,17031815701
17,31,815702,0.54596621,0.78471106,1252.0,4.0,17031815702
17,31,815800,0.5116806,0.68783146,329.0,1.0,17031815800
17,31,815900,0.33518684,0.44482353,804.0,432.0,17031815900
17,31,816000,0.40938124,0.55936861,709.0,199.0,17031816000
17,31,816100,0.39526778,0.5372684,1587.0,513.0,17031816100
17,31,816200,0.43844199,0.58854687,864.0,102.0,17031816200
17,31,816300,0.43439469,0.54788625,987.0,6.0,17031816300
17,31,816401,0.38973942,0.40011159,1416.0,7.0,17031816401
17,31,816402,0.40462992,0.45310089,1245.0,16.0,17031816402
17,31,816500,0.42660481,0.43398431,1108.0,13.0,17031816500
17,31,816600,0.3872453,0.43278214,1635.0,29.0,17031816600
17,31,816700,0.4236716,0.49468622,882.0,20.0,17031816700
17,31,816800,0.41154703,0.56869072,1338.0,507.0,17031816800
17,31,816900,0.32983541,0.52468479,1848.0,1337.0,17031816900
17,31,817000,0.33572093,0.48210326,1872.0,1646.0,17031817000
17,31,817101,0.3240706,0.44708398,1539.0,1415.0,17031817101
17,31,817102,0.31755647,0.47284251,1002.0,955.0,17031817102
17,31,817200,0.30277219,0.35368195,1697.0,1642.0,17031817200
17,31,817300,0.30804342,0.33386388,955.0,907.0,17031817300
17,31,817400,0.40005374,0.48317277,1538.0,424.0,17031817400
17,31,817500,0.30682057,0.36631843,1246.0,1108.0,17031817500
17,31,817600,0.3186368,0.38850862,1524.0,1423.0,17031817600
17,31,817700,0.30905291,0.41833118,1589.0,1534.0,17031817700
17,31,817900,0.3250325,0.48919585,1465.0,1254.0,17031817900
17,31,818000,0.38367158,0.54998428,955.0,481.0,17031818000
17,31,818100,0.40999463,0.72975153,482.0,28.0,17031818100
17,31,818200,0.44661853,0.63573462,1059.0,225.0,17031818200
17,31,818300,0.3749786,0.52708095,1465.0,726.0,17031818300
17,31,818401,0.47319964,0.63544756,893.0,256.0,17031818401
17,31,818402,0.40200397,0.66401851,482.0,44.0,17031818402
17,31,818500,0.51969606,0.72855794,838.0,57.0,17031818500
17,31,818600,0.49133033,0.67548901,1066.0,96.0,17031818600
17,31,818700,0.49120477,0.67618006,833.0,5.0,17031818700
17,31,818800,0.52832615,0.63771385,1412.0,9.0,17031818800
17,31,818900,0.47565436,0.69632566,837.0,22.0,17031818900
17,31,819000,0.49263641,0.80635208,1386.0,11.0,17031819000
17,31,819100,0.44330078,0.56127506,1042.0,23.0,17031819100
17,31,819200,0.44459587,0.56415457,1436.0,14.0,17031819200
17,31,819300,0.49955443,0.60923171,672.0,11.0,17031819300
17,31,819400,0.46128941,0.60972142,1308.0,19.0,17031819400
17,31,819500,0.39382675,0.52494097,720.0,242.0,17031819500
17,31,819600,0.54060811,0.79022479,1276.0,5.0,17031819600
17,31,819700,0.57250178,0.83678925,1892.0,4.0,17031819700
17,31,819801,0.47353712,0.85085446,1692.0,3.0,17031819801
17,31,819802,0.61011726,0.87405968,774.0,0.0,17031819802
17,31,819900,0.55710757,0.83657676,983.0,1.0,17031819900
17,31,820000,0.51926011,0.87043458,707.0,6.0,17031820000
17,31,820101,0.57726437,0.81642997,1435.0,8.0,17031820101
17,31,820103,0.49636438,0.67875093,939.0,16.0,17031820103
17,31,820104,0.46831337,0.65848607,864.0,13.0,17031820104
17,31,820201,0.50446904,0.77909511,1651.0,9.0,17031820201
17,31,820202,0.39825895,0.541475,846.0,4.0,17031820202
17,31,820300,0.46265206,0.4596338,1412.0,37.0,17031820300
17,31,820400,0.37616497,0.41288659,1693.0,331.0,17031820400
17,31,820501,0.46652368,0.57155758,1591.0,2.0,17031820501
17,31,820502,0.49967992,0.54950094,1071.0,12.0,17031820502
17,31,820603,0.4583821,0.51920855,1349.0,18.0,17031820603
17,31,820604,0.45311844,0.48853919,986.0,13.0,17031820604
17,31,820605,0.364629,0.47402889,1191.0,489.0,17031820605
17,31,820606,0.4795762,0.63734013,945.0,388.0,17031820606
17,31,820700,0.44011855,0.54161143,1402.0,2.0,17031820700
17,31,820800,0.49532551,0.54723209,859.0,2.0,17031820800
17,31,820901,0.49339244,0.52229285,1500.0,0.0,17031820901
17,31,820902,0.46073097,0.5339402,1128.0,6.0,17031820902
17,31,821001,0.45596436,0.57769537,1289.0,8.0,17031821001
17,31,821002,0.50690222,0.57606888,1324.0,0.0,17031821002
17,31,821101,0.48467624,0.5789364,1166.0,3.0,17031821101
17,31,821102,0.45643201,0.57655114,995.0,0.0,17031821102
17,31,821200,0.37675363,0.42760155,1956.0,900.0,17031821200
17,31,821300,0.39755818,0.462075,1743.0,468.0,17031821300
17,31,821401,0.31593692,0.45047757,1133.0,961.0,17031821401
17,31,821402,0.32046595,0.44758436,1020.0,961.0,17031821402
17,31,821500,0.2996428,0.27977371,1316.0,1255.0,17031821500
17,31,821600,0.36861473,0.61099494,1257.0,229.0,17031821600
17,31,821700,0.47226715,0.69247234,1474.0,58.0,17031821700
17,31,821800,0.49629933,0.63953805,1685.0,76.0,17031821800
17,31,821900,0.47593465,0.64729279,1337.0,99.0,17031821900
17,31,822000,0.51213294,0.56254661,1059.0,0.0,17031822000
17,31,822101,0.45443127,0.67940813,1086.0,13.0,17031822101
17,31,822102,0.4778218,0.62287682,696.0,34.0,17031822102
17,31,822200,0.46177807,0.63593984,932.0,5.0,17031822200
17,31,822301,0.46137828,0.59056318,937.0,1.0,17031822301
17,31,822302,0.45043606,0.58307034,977.0,5.0,17031822302
17,31,822400,0.49063742,0.55375493,1546.0,10.0,17031822400
17,31,822500,0.54180092,0.68639159,990.0,2.0,17031822500
17,31,822601,0.58769798,0.69762576,983.0,3.0,17031822601
17,31,822602,0.53439492,0.68643928,1348.0,7.0,17031822602
17,31,822701,0.49828491,0.64262009,707.0,30.0,17031822701
17,31,822702,0.45080417,0.68025917,742.0,15.0,17031822702
17,31,822801,0.39951059,0.71599025,607.0,13.0,17031822801
17,31,822802,0.5237295,0.73092079,903.0,0.0,17031822802
17,31,822900,0.43392771,0.60762399,556.0,2.0,17031822900
17,31,823001,0.41655397,0.51035529,1372.0,81.0,17031823001
17,31,823002,0.53214073,0.57183921,1600.0,6.0,17031823002
17,31,823101,0.49551514,0.61274821,1151.0,39.0,17031823101
17,31,823102,0.4737269,0.61680156,918.0,16.0,17031823102
17,31,823200,0.47259691,0.63804948,1238.0,38.0,17031823200
17,31,823302,0.43970945,0.52622867,1546.0,271.0,17031823302
17,31,823303,0.38978937,0.61961955,1365.0,57.0,17031823303
17,31,823304,0.44041213,0.54804057,1487.0,193.0,17031823304
17,31,823400,0.44661617,0.50404179,1422.0,226.0,17031823400
17,31,823500,0.44467899,0.54303336,1371.0,152.0,17031823500
17,31,823602,0.51729929,0.67791861,1112.0,4.0,17031823602
17,31,823603,0.32703492,0.35205126,1181.0,705.0,17031823603
17,31,823604,0.6010595,0.76042372,756.0,1.0,17031823604
17,31,823605,0.57057428,0.75459808,890.0,14.0,17031823605
17,31,823702,0.43159807,0.62382436,1626.0,295.0,17031823702
17,31,823703,0.45704243,0.53638065,1626.0,11.0,17031823703
17,31,823704,0.53726739,0.68614966,1060.0,6.0,17031823704
17,31,823705,0.49303749,0.61829829,1086.0,15.0,17031823705
17,31,823801,0.57382017,0.81148869,1455.0,17.0,17031823801
17,31,823803,0.51894182,0.63427144,1247.0,12.0,17031823803
17,31,823805,0.54656982,0.54714417,447.0,4.0,17031823805
17,31,823806,0.467067,0.56126142,562.0,5.0,17031823806
17,31,823901,0.47522435,0.84709597,572.0,1.0,17031823901
17,31,823903,0.60873866,0.80903214,1205.0,3.0,17031823903
17,31,823904,0.57008386,0.79853892,795.0,2.0,17031823904
17,31,824003,0.51068115,0.73583215,1430.0,6.0,17031824003
17,31,824004,0.46744934,0.74591601,1213.0,6.0,17031824004
17,31,824005,0.52629298,0.7363683,1427.0,5.0,17031824005
17,31,824006,0.48413086,0.78907049,997.0,4.0,17031824006
17,31,824105,0.57898629,0.76358706,1562.0,12.0,17031824105
17,31,824106,0.52552831,0.75924534,2010.0,18.0,17031824106
17,31,824107,0.60991609,0.76304215,1456.0,6.0,17031824107
17,31,824108,0.45843405,0.63550287,2492.0,159.0,17031824108
17,31,824113,0.53306609,0.8115142,1659.0,16.0,17031824113
17,31,824114,0.47268963,0.8057524,1191.0,11.0,17031824114
17,31,824115,0.55674773,0.66145974,796.0,3.0,17031824115
17,31,824116,0.4856706,0.63067621,958.0,3.0,17031824116
17,31,824117,0.549734,0.79235023,2112.0,24.0,17031824117
17,31,824119,0.60970074,0.79727232,1214.0,14.0,17031824119
17,31,824120,0.55637223,0.80329245,1857.0,21.0,17031824120
17,31,824121,0.5874508,0.69045031,1021.0,5.0,17031824121
17,31,824122,0.55663413,0.7974214,2066.0,9.0,17031824122
17,31,824123,0.54844278,0.6821385,2293.0,25.0,17031824123
17,31,824300,0.29521868,0.29486719,1483.0,1372.0,17031824300
17,31,824400,0.33839184,0.39971706,647.0,318.0,17031824400
17,31,824503,0.51223069,0.74427903,1621.0,9.0,17031824503
17,31,824505,0.49978229,0.71284509,1852.0,40.0,17031824505
17,31,824506,0.56601912,0.73200697,1751.0,31.0,17031824506
17,31,824507,0.56073451,0.66777366,870.0,12.0,17031824507
17,31,824601,0.53437281,0.66146773,1179.0,12.0,17031824601
17,31,824602,0.45695961,0.66378486,1680.0,14.0,17031824602
17,31,824701,0.43321469,0.58770764,1083.0,48.0,17031824701
17,31,824702,0.40403944,0.54526728,1546.0,240.0,17031824702
17,31,824800,0.37352976,0.45748222,2078.0,408.0,17031824800
17,31,824900,0.39859042,0.38144329,900.0,576.0,17031824900
17,31,825000,0.46267471,0.62511605,1299.0,49.0,17031825000
17,31,825200,0.45367721,0.61896795,531.0,41.0,17031825200
17,31,825302,0.48252437,0.66764164,1499.0,36.0,17031825302
17,31,825303,0.44110918,0.62612021,1001.0,19.0,17031825303
17,31,825304,0.52145088,0.70494515,1049.0,19.0,17031825304
17,31,825400,0.48518196,0.67767614,1186.0,22.0,17031825400
17,31,825501,0.33298698,0.50391477,1870.0,1636.0,17031825501
17,31,825503,0.37110943,0.60983193,1950.0,1425.0,17031825503
17,31,825504,0.36721775,0.48913851,1372.0,1264.0,17031825504
17,31,825505,0.36951122,0.53257579,1602.0,1417.0,17031825505
17,31,825600,0.32565635,0.37883461,1862.0,1471.0,17031825600
17,31,825700,0.34968433,0.46204484,1149.0,720.0,17031825700
17,31,825801,0.32722902,0.41674197,1274.0,1167.0,17031825801
17,31,825802,0.34836945,0.49330494,2153.0,1751.0,17031825802
17,31,825803,0.34756824,0.47946543,1798.0,1514.0,17031825803
17,31,825900,0.36825565,0.45351729,973.0,483.0,17031825900
17,31,826000,0.34829175,0.38222077,1161.0,612.0,17031826000
17,31,826100,0.37878513,0.49083754,1883.0,747.0,17031826100
17,31,826201,0.33894426,0.48542672,626.0,454.0,17031826201
17,31,826202,0.38252744,0.49855116,1520.0,593.0,17031826202
17,31,826301,0.32337141,0.51264727,1210.0,957.0,17031826301
17,31,826303,0.3781257,0.5396384,1301.0,1204.0,17031826303
17,31,826304,0.33407834,0.47140861,1033.0,981.0,17031826304
17,31,826401,0.34447443,0.46721458,1533.0,1411.0,17031826401
17,31,826402,0.32324171,0.46947968,1791.0,1667.0,17031826402
17,31,826500,0.32846168,0.44396958,2276.0,2014.0,17031826500
17,31,826600,0.3010703,0.41056597,2084.0,1902.0,17031826600
17,31,826700,0.30924127,0.34364289,2216.0,2080.0,17031826700
17,31,826800,0.31166089,0.34177467,1619.0,968.0,17031826800
17,31,826901,0.28778175,0.28007814,916.0,859.0,17031826901
17,31,826902,0.30600411,0.28329575,723.0,691.0,17031826902
17,31,827000,0.31047046,0.3394213,1503.0,1428.0,17031827000
17,31,827100,0.30050501,0.33183572,1223.0,1142.0,17031827100
17,31,827200,0.32417476,0.3629241,1359.0,978.0,17031827200
17,31,827300,0.30256692,0.30362454,1433.0,1199.0,17031827300
17,31,827400,0.30376485,0.29544061,1755.0,1685.0,17031827400
17,31,827500,0.31793192,0.36463654,1940.0,1186.0,17031827500
17,31,827600,0.31338376,0.33385742,1133.0,1101.0,17031827600
17,31,827700,0.32507133,0.38818347,1064.0,783.0,17031827700
17,31,827801,0.40108657,0.61890322,1234.0,499.0,17031827801
17,31,827802,0.39286897,0.59852648,948.0,717.0,17031827802
17,31,827804,0.38757768,0.6563316,823.0,562.0,17031827804
17,31,827805,0.39301831,0.64643145,746.0,490.0,17031827805
17,31,827901,0.39694574,0.70244926,570.0,475.0,17031827901
17,31,827902,0.40121335,0.54860032,1204.0,451.0,17031827902
17,31,828000,0.44434118,0.57833529,1334.0,208.0,17031828000
17,31,828100,0.49742052,0.63956612,1126.0,2.0,17031828100
17,31,828201,0.43890256,0.6159575,975.0,148.0,17031828201
17,31,828202,0.51408333,0.6712516,1093.0,136.0,17031828202
17,31,828300,0.4859916,0.63399315,709.0,60.0,17031828300
17,31,828401,0.46312356,0.70226955,987.0,146.0,17031828401
17,31,828402,0.40066543,0.61945534,900.0,247.0,17031828402
17,31,828503,0.37118343,0.47038466,1620.0,741.0,17031828503
17,31,828504,0.36614209,0.47791323,1924.0,687.0,17031828504
17,31,828505,0.51576966,0.68298149,1347.0,79.0,17031828505
17,31,828506,0.3744311,0.58504617,2421.0,1119.0,17031828506
17,31,828601,0.51202506,0.70033705,1260.0,84.0,17031828601
17,31,828602,0.42877132,0.72877192,1325.0,407.0,17031828602
17,31,828701,0.40503365,0.60567176,1245.0,584.0,17031828701
17,31,828702,0.35998493,0.5778529,1335.0,822.0,17031828702
17,31,828801,0.42812461,0.70505518,1355.0,351.0,17031828801
17,31,828802,0.39035538,0.60347432,818.0,185.0,17031828802
17,31,828900,0.35071215,0.4150666,1314.0,424.0,17031828900
17,31,829000,0.25501752,0.24840069,769.0,731.0,17031829000
17,31,829100,0.32707176,0.3837496,1599.0,339.0,17031829100
17,31,829200,0.35988918,0.47280514,1869.0,587.0,17031829200
17,31,829301,0.40817702,0.6402691,983.0,326.0,17031829301
17,31,829302,0.29761234,0.37818179,1464.0,1072.0,17031829302
17,31,829401,0.28859288,0.29426667,753.0,710.0,17031829401
17,31,829402,0.32421544,0.45300695,1001.0,593.0,17031829402
17,31,829500,0.39736068,0.54694074,873.0,63.0,17031829500
17,31,829600,0.40722504,0.55044228,796.0,7.0,17031829600
17,31,829700,0.28686565,0.34608316,1909.0,1530.0,17031829700
17,31,829800,0.39532089,0.80287063,1916.0,525.0,17031829800
17,31,829901,0.36645341,0.55936164,1720.0,1439.0,17031829901
17,31,829902,0.40005624,0.65081429,1436.0,1002.0,17031829902
17,31,830001,0.43757796,0.52537137,195.0,1.0,17031830001
17,31,830003,0.36306825,0.59196687,1557.0,1350.0,17031830003
17,31,830004,0.37546426,0.60878664,1384.0,1076.0,17031830004
17,31,830005,0.34942812,0.75931776,879.0,620.0,17031830005
17,31,830006,0.41529724,0.5716809,576.0,217.0,17031830006
17,31,830007,0.38413745,0.54093373,1396.0,865.0,17031830007
17,31,830008,0.39587909,0.66565496,1257.0,778.0,17031830008
17,31,830100,0.36487967,0.63986456,963.0,459.0,17031830100
17,31,830201,0.3500104,0.53312004,1253.0,802.0,17031830201
17,31,830202,0.40898666,0.59987426,723.0,298.0,17031830202
17,31,830300,0.37226748,0.46259424,1504.0,965.0,17031830300
17,31,830400,0.41009593,0.5294506,1257.0,346.0,17031830400
17,31,830500,0.40146413,0.40956774,1795.0,47.0,17031830500
17,31,830600,0.35717934,0.34388915,1981.0,498.0,17031830600
17,31,830700,0.39859435,0.2712104,886.0,402.0,17031830700
17,31,830800,0.44589517,0.38641745,371.0,26.0,17031830800
17,31,830900,0.37747186,0.40876946,625.0,24.0,17031830900
17,31,831000,0.46587244,0.44647166,234.0,7.0,17031831000
17,31,831100,0.41529998,0.40740848,2004.0,36.0,17031831100
17,31,831200,0.38658106,0.33657685,1943.0,78.0,17031831200
17,31,831300,0.33609924,0.32153249,513.0,367.0,17031831300
17,31,831400,0.33000472,0.37747267,1063.0,646.0,17031831400
17,31,831500,0.47599176,0.46929291,851.0,66.0,17031831500
17,31,831600,0.40913004,0.47167638,1795.0,96.0,17031831600
17,31,831700,0.41911727,0.48473155,540.0,1.0,17031831700
17,31,831800,0.49038622,0.45472243,1600.0,81.0,17031831800
17,31,831900,0.39621806,0.54683208,244.0,5.0,17031831900
17,31,832000,0.46982607,0.46045294,86.0,3.0,17031832000
17,31,832100,0.40851128,0.27457654,379.0,185.0,17031832100
17,31,832200,0.42099151,0.42733994,405.0,7.0,17031832200
17,31,832300,0.4098053,0.41984078,256.0,2.0,17031832300
17,31,832400,0.41955751,0.31141287,1041.0,27.0,17031832400
17,31,832500,0.36018321,0.54063827,444.0,50.0,17031832500
17,31,832600,0.39877012,0.78720766,439.0,24.0,17031832600
17,31,832900,0.40522009,0.64024973,237.0,44.0,17031832900
17,31,833000,0.29708055,0.54125315,106.0,52.0,17031833000
17,31,833100,0.31979555,0.34930849,447.0,285.0,17031833100
17,31,833300,0.41322529,0.66688031,322.0,27.0,17031833300
17,31,833900,0.36091575,0.29259691,1217.0,527.0,17031833900
17,31,834000,0.30889326,0.32835296,1254.0,1228.0,17031834000
17,31,834200,0.3123197,0.35188046,1522.0,1489.0,17031834200
17,31,834300,0.30061248,0.41553047,1783.0,1730.0,17031834300
17,31,834400,0.28033081,0.30824876,1116.0,1076.0,17031834400
17,31,834500,0.27057639,0.23858631,648.0,628.0,17031834500
17,31,834600,0.29137421,0.24190132,1865.0,1824.0,17031834600
17,31,834700,0.25409937,0.26384884,1029.0,1011.0,17031834700
17,31,834800,0.28154424,0.24391103,983.0,956.0,17031834800
17,31,834900,0.25748241,0.26128444,993.0,985.0,17031834900
17,31,835000,0.3318502,0.34038395,2589.0,1797.0,17031835000
17,31,835100,0.37846667,0.36326754,2005.0,632.0,17031835100
17,31,835200,0.50068212,0.47298115,505.0,4.0,17031835200
17,31,835500,0.26194149,0.25047719,571.0,543.0,17031835500
17,31,835600,0.25639284,0.24868108,456.0,410.0,17031835600
17,31,835700,0.24501339,0.13476853,0.0,0.0,17031835700
17,31,835800,0.26414692,0.24195044,438.0,429.0,17031835800
17,31,835900,0.28799361,0.21700139,972.0,956.0,17031835900
17,31,836000,0.29005051,0.2704542,1179.0,1159.0,17031836000
17,31,836100,0.30882192,0.16858169,1170.0,1149.0,17031836100
17,31,836200,0.36475435,0.70118922,229.0,29.0,17031836200
17,31,836300,0.2898418,0.3701984,275.0,244.0,17031836300
17,31,836400,0.25980932,0.27389196,753.0,731.0,17031836400
17,31,836500,0.26382354,0.21118708,947.0,918.0,17031836500
17,31,836600,0.34444922,0.2781204,1142.0,594.0,17031836600
17,31,836700,0.27926952,0.27211863,914.0,892.0,17031836700
17,31,836800,0.25487435,0.24269727,969.0,944.0,17031836800
17,31,836900,0.28232086,0.24793933,522.0,516.0,17031836900
17,31,837000,0.26133409,0.26223987,714.0,704.0,17031837000
17,31,837100,0.28148216,0.28998381,645.0,621.0,17031837100
17,31,837300,0.24931072,0.29390422,731.0,718.0,17031837300
17,31,837400,0.27838561,0.26125437,622.0,601.0,17031837400
17,31,837800,0.28158677,0.24637695,914.0,850.0,17031837800
17,31,838000,0.31702054,0.27254644,658.0,599.0,17031838000
17,31,838100,0.31617203,0.29080766,331.0,211.0,17031838100
17,31,838200,0.38922521,0.4237406,805.0,479.0,17031838200
17,31,838300,0.27729756,0.21588774,940.0,892.0,17031838300
