geoid,Threshold,jobs
17031814900,40,74888.44137931034
17031814900,45,117245.008045977
17031814900,50,164857.53754789272
17031814900,55,269190.99770114943
17031814900,60,593549.1061302682
17031815000,5,119.1439482961222
17031815000,10,499.47767332549944
17031815000,15,1848.038777908343
17031815000,20,5194.6821386604
17031815000,25,11816.59929494712
17031815000,30,24562.76498237368
17031815000,35,39879.84488836663
17031815000,40,67081.87896592244
17031815000,45,98402.97649823736
17031815000,50,143721.2491186839
17031815000,55,244771.7802585194
17031815000,60,524952.8713278496
17031815100,5,170.8372093023256
17031815100,10,875.0897782585181
17031815100,15,2821.5208220659815
17031815100,20,7676.483504597079
17031815100,25,15309.017847485127
17031815100,30,25661.094645754463
17031815100,35,41491.336398053005
17031815100,40,69349.22498647918
17031815100,45,112308.62466197944
17031815100,50,177417.83396430503
17031815100,55,346089.34937804216
17031815100,60,657021.2920497566
17031815200,5,77.17424518006548
17031815200,10,451.5056384139687
17031815200,15,1368.442706438705
17031815200,20,3978.744998181157
17031815200,25,10293.06729719898
17031815200,30,21961.441978901417
17031815200,35,35309.74427064387
17031815200,40,67232.72935612951
17031815200,45,152330.5743906875
17031815200,50,314192.83521280467
17031815200,55,564675.6169516188
17031815200,60,802196.5562022554
17031815300,5,144.2968085106383
17031815300,10,460.161170212766
17031815300,15,1574.5058510638298
17031815300,20,4822.827659574468
17031815300,25,11442.36489361702
17031815300,30,23584.885638297874
17031815300,35,41630.80744680851
17031815300,40,72133.17446808511
17031815300,45,132255.9510638298
17031815300,50,253568.8510638298
17031815300,55,469490.3164893617
17031815300,60,713356.6978723404
17031815400,5,157.31309148264984
17031815400,10,799.1427444794953
17031815400,15,2394.047712933754
17031815400,20,5878.699921135647
17031815400,25,12359.725157728706
17031815400,30,25714.360804416403
17031815400,35,46043.08596214511
17031815400,40,84489.82925867508
17031815400,45,177061.43769716087
17031815400,50,357814.2657728707
17031815400,55,621650.0252365931
17031815400,60,844717.27011041
17031815500,5,98.8374587458746
17031815500,10,540.0742574257425
17031815500,15,1408.95599559956
17031815500,20,3061.711496149615
17031815500,25,6345.193344334433
17031815500,30,12659.98789878988
17031815500,35,22708.77722772277
17031815500,40,39001.84515951595
17031815500,45,61664.53932893289
17031815500,50,118707.0209020902
17031815500,55,240085.5398789879
17031815500,60,403358.6193619362
17031815600,5,37.40118650352243
17031815600,10,177.77567667779013
17031815600,15,942.6040044493882
17031815600,20,4979.986281053022
17031815600,25,11594.924731182797
17031815600,30,23210.305524657026
17031815600,35,42457.41453466815
17031815600,40,66817.62995921394
17031815600,45,93978.86058583613
17031815600,50,126871.3915461624
17031815600,55,166100.9540229885
17031815600,60,203048.16685205785
17031815701,5,46.538910505836576
17031815701,10,251.01313229571983
17031815701,15,1104.9056420233462
17031815701,20,3272.6060311284045
17031815701,25,7151.772373540856
17031815701,30,14702.47519455253
17031815701,35,26814.85359922179
17031815701,40,47573.103112840465
17031815701,45,83614.03307392997
17031815701,50,153419.56128404668
17031815701,55,269380.74902723735
17031815701,60,396254.30447470816
17031815702,5,36.451541850220266
17031815702,10,232.8942731277533
17031815702,15,669.8281938325991
17031815702,20,1533.808370044053
17031815702,25,4434.212922173275
17031815702,30,9716.97026431718
17031815702,35,21902.430616740086
17031815702,40,40219.892804698975
17031815702,45,73016.78414096916
17031815702,50,158545.03450807635
17031815702,55,324619.37665198237
17031815702,60,516600.4052863436
17031815800,5,65.52648305084746
17031815800,10,108.6271186440678
17031815800,15,250.99364406779665
17031815800,20,1201.6122881355932
17031815800,25,4703.902542372882
17031815800,30,14920.818855932202
17031815800,35,28881.740466101695
17031815800,40,45591.83050847457
17031815800,45,75717.67690677966
17031815800,50,156859.1970338983
17031815800,55,317507.50423728814
17031815800,60,493316.78919491527
17031815900,5,125.90562248995984
17031815900,10,1012.8429718875502
17031815900,15,5181.655020080321
17031815900,20,12154.8
17031815900,25,25066.198393574297
17031815900,30,43502.140963855425
17031815900,35,69008.79678714859
17031815900,40,106597.05502008033
17031815900,45,179809.00843373494
17031815900,50,379188.30240963853
17031815900,55,720280.2662650603
17031815900,60,976607.8281124498
17031816000,5,182.94052863436124
17031816000,10,943.8083700440528
17031816000,15,6022.203193832599
17031816000,20,15240.381057268722
17031816000,25,30505.354074889867
17031816000,30,48173.884911894274
17031816000,35,70986.97577092511
17031816000,40,101890.57544052864
17031816000,45,143088.64812775332
17031816000,50,248169.7494493392
17031816000,55,642120.3375550661
17031816000,60,923381.3628854626
17031816100,5,358.36039279869067
17031816100,10,1440.1135842880524
17031816100,15,6082.215384615384
17031816100,20,14839.130605564647
17031816100,25,28845.072995090017
17031816100,30,44953.31751227496
17031816100,35,63977.24713584288
17031816100,40,88293.18690671031
17031816100,45,129551.87037643208
17031816100,50,215841.5901800327
17031816100,55,394813.5201309329
17031816100,60,636370.202618658
17031816200,5,16.05439121756487
17031816200,10,83.76047904191617
17031816200,15,716.7839321357285
17031816200,20,4029.5379241516966
17031816200,25,13844.7000998004
17031816200,30,31621.23502994012
17031816200,35,50816.96007984032
17031816200,40,75711.18163672654
17031816200,45,100107.34031936128
17031816200,50,128356.72055888224
17031816200,55,172084.80638722554
17031816200,60,239433.09830339323
17031816300,5,71.93101893597836
17031816300,10,770.3931469792606
17031816300,15,3637.4134355275023
17031816300,20,12145.463931469792
17031816300,25,20896.196122633
17031816300,30,32359.51262398557
17031816300,35,51260.77727682597
17031816300,40,77951.34039675383
17031816300,45,109681.84715960325
17031816300,50,145324.0360685302
17031816300,55,184462.5816050496
17031816300,60,238057.630748422
17031816401,5,213.84945586457073
17031816401,10,1893.7587666263605
17031816401,15,4760.986094316808
17031816401,20,8938.576178960097
17031816401,25,19542.73881499395
17031816401,30,33912.19830713422
17031816401,35,61401.44740024184
17031816401,40,94833.4183796856
17031816401,45,126019.63905683192
17031816401,50,171396.57980652963
17031816401,55,267701.1451027811
17031816401,60,406678.5556227328
17031816402,5,467.7318718381113
17031816402,10,2230.0123664980324
17031816402,15,4232.068577852726
17031816402,20,8502.024732996066
17031816402,25,18265.028667790895
17031816402,30,33569.627880831926
17031816402,35,62486.44969083755
17031816402,40,91019.02192242834
17031816402,45,123401.75042158517
17031816402,50,174711.9617762788
17031816402,55,280160.32827431144
17031816402,60,439273.86172006745
17031816500,5,59.191269385410685
17031816500,10,585.774267662263
17031816500,15,1783.2257323377369
17031816500,20,5061.075818495117
17031816500,25,12179.575531303848
17031816500,30,23435.858127512925
17031816500,35,38372.475588742105
17031816500,40,60852.26593911545
17031816500,45,88889.57668006893
17031816500,50,125131.19471568064
17031816500,55,163487.58242389432
17031816500,60,203936.67949454335
17031816600,5,185.3629893238434
17031816600,10,711.1660735468564
17031816600,15,3046.2218268090155
17031816600,20,8985.7034400949
17031816600,25,19540.50355871886
17031816600,30,32249.97449584816
17031816600,35,54312.01779359431
17031816600,40,84911.85053380782
17031816600,45,126629.68742586004
17031816600,50,171298.32147093714
17031816600,55,222979.5
17031816600,60,282822.0320284697
17031816700,5,99.65617433414045
17031816700,10,934.4067796610168
17031816700,15,2786.7433414043585
17031816700,20,6893.714285714285
17031816700,25,17163.509281678773
17031816700,30,28169.602098466505
17031816700,35,42966.92251815981
17031816700,40,64057.342211460855
17031816700,45,90280.25827280064
17031816700,50,126689.83938660208
17031816700,55,161586.82647296207
17031816700,60,202423.97336561745
17031816800,5,67.39932634730539
17031816800,10,256.32559880239523
17031816800,15,788.564745508982
17031816800,20,2151.9824101796407
17031816800,25,5247.071482035928
17031816800,30,10282.880988023951
17031816800,35,18392.625
17031816800,40,33324.7870508982
17031816800,45,52348.08420658683
17031816800,50,77503.45995508983
17031816800,55,119321.36601796409
17031816800,60,158955.31661676647
17031816900,5,82.32035811599845
17031816900,10,361.63059556247566
17031816900,15,1086.7559361619308
17031816900,20,3007.24912417283
17031816900,25,9372.15998442974
17031816900,30,17357.92292720903
17031816900,35,32803.035422343324
17031816900,40,55759.41300116777
17031816900,45,92370.89451148309
17031816900,50,141996.5613079019
17031816900,55,200963.67068898404
17031816900,60,262307.97936940443
17031817000,5,36.4771698889346
17031817000,10,171.40271493212668
17031817000,15,1386.807486631016
17031817000,20,5540.19662690251
17031817000,25,11433.47305635541
17031817000,30,22498.929247223365
17031817000,35,40067.97984368572
17031817000,40,69187.65240641711
17031817000,45,112943.23159193748
17031817000,50,162788.0728095434
17031817000,55,238928.3422459893
17031817000,60,334478.65981077746
17031817101,5,21.61462140992167
17031817101,10,133.31279373368147
17031817101,15,948.9227154046996
17031817101,20,5012.861096605744
17031817101,25,11139.03916449086
17031817101,30,19580.089817232376
17031817101,35,51529.34464751958
17031817101,40,85378.0955613577
17031817101,45,129870.93785900784
17031817101,50,181080.03550913837
17031817101,55,229071.61253263708
17031817101,60,272318.9195822454
17031817102,5,67.96015180265654
17031817102,10,236.8595825426945
17031817102,15,685.1176470588235
17031817102,20,2358.4800759013283
17031817102,25,6321.006325110689
17031817102,30,13168.208728652751
17031817102,35,28339.79000632511
17031817102,40,56428.60657811512
17031817102,45,87690.63883617963
17031817102,50,124065.49146110057
17031817102,55,169805.66350411132
17031817102,60,211193.7944339026
17031817200,5,11.70313986679353
17031817200,10,565.7117031398668
17031817200,15,2157.392959086584
17031817200,20,6007.6289248334915
17031817200,25,13719.94053282588
17031817200,30,28589.779257849663
17031817200,35,51602.69933396765
17031817200,40,86978.15080875356
17031817200,45,122350.86203615605
17031817200,50,168198.76213130352
17031817200,55,260126.32159847763
17031817200,60,387977.88915318745
17031817300,5,41.229342327150086
17031817300,10,319.3490725126476
17031817300,15,928.5421585160202
17031817300,20,3207.528667790894
17031817300,25,10001.83642495784
17031817300,30,24902.781618887017
17031817300,35,51835.68718381113
17031817300,40,73899.88954468803
17031817300,45,101075.97301854976
17031817300,50,136495.3187183811
17031817300,55,194931.23777403036
17031817300,60,285553.8777403035
17031817400,5,30.7942464040025
17031817400,10,520.7235772357724
17031817400,15,3574.349593495935
17031817400,20,13176.049405878672
17031817400,25,33359.425891181985
17031817400,30,49784.96497811132
17031817400,35,70916.81363352096
17031817400,40,101662.8736710444
17031817400,45,147587.95059412133
17031817400,50,235747.19699812384
17031817400,55,416893.57911194494
17031817400,60,638115.2151344591
17031817500,5,137.20902777777778
17031817500,10,683.1388888888889
17031817500,15,1992.325
17031817500,20,11538.280555555555
17031817500,25,30987.864583333332
17031817500,30,45748.44027777778
17031817500,35,66325.30416666667
17031817500,40,90141.98611111112
17031817500,45,125110.67847222222
17031817500,50,185809.8465277778
17031817500,55,298090.4715277778
17031817500,60,449861.45625
17031817600,5,366.57328385899814
17031817600,10,2386.878169449598
17031817600,15,10593.526901669758
17031817600,20,20779.038342609772
17031817600,25,26270.190476190477
17031817600,30,35971.30983302412
17031817600,35,53135.115646258506
17031817600,40,78106.4873222016
17031817600,45,111398.53988868276
17031817600,50,156526.63079777366
17031817600,55,207779.01546072977
17031817600,60,261436.42176870749
17031817700,5,14.957496496964035
17031817700,10,240.65016347501168
17031817700,15,1897.6272769733769
17031817700,20,6161.4236338159735
17031817700,25,14147.510976179356
17031817700,30,23298.673049976645
17031817700,35,39685.875758991126
17031817700,40,61063.616534329754
17031817700,45,89249.3386268099
17031817700,50,123722.56375525457
17031817700,55,163105.3853339561
17031817700,60,200515.6342830453
17031817900,5,64.31743549648162
17031817900,10,729.2595777951525
17031817900,15,6061.229085222831
17031817900,20,14404.46794370602
17031817900,25,24007.225957779516
17031817900,30,33378.600860046914
17031817900,35,49189.94409695074
17031817900,40,73156.78772478498
17031817900,45,105062.13956215794
17031817900,50,140202.22048475372
17031817900,55,178511.43041438624
17031817900,60,213822.44956997657
17031818000,5,67.6683486238532
17031818000,10,557.7596330275229
17031818000,15,2678.0091743119265
17031818000,20,9907.826146788992
17031818000,25,18772.94403669725
17031818000,30,34429.5876146789
17031818000,35,55050.591743119265
17031818000,40,79237.43440366973
17031818000,45,108085.80458715596
17031818000,50,142917.27798165136
17031818000,55,182335.1041284404
17031818000,60,212786.10779816515
17031818100,5,82.41243366186505
17031818100,10,350.9431387414708
17031818100,15,1349.3502653525395
17031818100,20,4633.4063684609555
17031818100,25,13126.47839272176
17031818100,30,28872.893100833964
17031818100,35,55091.80439727066
17031818100,40,91679.06444275969
17031818100,45,126309.10917361638
17031818100,50,168039.23502653526
17031818100,55,209911.39272175892
17031818100,60,246394.7361637604
17031818200,5,45.383428107229896
17031818200,10,463.0901705930138
17031818200,15,2145.0093419983755
17031818200,20,5949.128757108042
17031818200,25,14388.122664500406
17031818200,30,31137.31884646629
17031818200,35,53945.781072298945
17031818200,40,82093.63769293258
17031818200,45,116637.45532087731
17031818200,50,154948.41917140537
17031818200,55,202606.68155970756
17031818200,60,240515.15597075547
17031818300,5,70.15512866980791
17031818300,10,135.80028996013047
17031818300,15,385.5904313156941
17031818300,20,1179.6937296121782
17031818300,25,3802.893439652048
17031818300,30,9638.335628851031
17031818300,35,22765.923160565424
17031818300,40,45443.791591156216
17031818300,45,77037.30482058717
17031818300,50,116292.899963755
17031818300,55,161266.76549474447
17031818300,60,198621.63827473723
17031818401,5,54.52745512143611
17031818401,10,149.74498416050687
17031818401,15,1337.8695881731785
17031818401,20,4955.350580781415
17031818401,25,12185.276663146778
17031818401,30,28677.21752903907
17031818401,35,50521.31098204858
17031818401,40,73720.53801478352
17031818401,45,96569.16684266104
17031818401,50,128859.98046462511
17031818401,55,163788.50791974657
17031818401,60,200291.2096092925
17031818402,5,38.38943136128662
17031818402,10,144.70017231476163
17031818402,15,821.3486502010339
17031818402,20,6316.285468121769
17031818402,25,15792.634692705342
17031818402,30,30457.84663986215
17031818402,35,50950.547960941985
17031818402,40,88425.87937966686
17031818402,45,124341.56921309592
17031818402,50,160704.15048822516
17031818402,55,197459.97415278575
17031818402,60,234008.9023549684
17031818500,5,185.6650298141003
17031818500,10,269.95405121010174
17031818500,15,516.279901788846
17031818500,20,3049.1571378463696
17031818500,25,7459.879691336373
17031818500,30,14510.81690634865
17031818500,35,25675.081374956157
17031818500,40,44933.49035426166
17031818500,45,65833.60224482638
17031818500,50,93289.2595580498
17031818500,55,124693.13679410733
17031818500,60,153355.3479480884
17031818600,5,22.043546488819143
17031818600,10,112.4276186739898
17031818600,15,306.2177324440957
17031818600,20,1041.1396626127894
17031818600,25,2456.2502942330325
17031818600,30,5287.832091016085
17031818600,35,12045.325617889368
17031818600,40,23202.75049038839
17031818600,45,44573.57081208317
17031818600,50,71523.53471949784
17031818600,55,106029.02903099256
17031818600,60,135762.49274225187
17031818700,5,50.22029702970297
17031818700,10,227.8559405940594
17031818700,15,629.1153465346534
17031818700,20,1575.6222772277229
17031818700,25,5181.876237623763
17031818700,30,16128.789603960397
17031818700,35,27149.97277227723
17031818700,40,37982.662376237626
17031818700,45,55395.38415841584
17031818700,50,88769.84504950495
17031818700,55,156251.8193069307
17031818700,60,232140.97821782177
17031818800,5,57.671826625387
17031818800,10,382.25421396628826
17031818800,15,911.031647746818
17031818800,20,1805.2143102855175
17031818800,25,4168.325421396629
17031818800,30,12832.88028895769
17031818800,35,24331.68145854833
17031818800,40,39738.03543171655
17031818800,45,71793.36360509116
17031818800,50,134650.70519435845
17031818800,55,246495.51014791883
17031818800,60,368321.78465772275
17031818900,5,53.92934782608695
17031818900,10,276.8029891304348
17031818900,15,1252.4755434782608
17031818900,20,3516.477355072464
17031818900,25,7354.455163043478
17031818900,30,14389.39990942029
17031818900,35,25558.902173913044
17031818900,40,49353.833333333336
17031818900,45,78220.62182971014
17031818900,50,117096.647192029
17031818900,55,186324.259057971
17031818900,60,272767.2436594203
17031819000,5,37.657370517928285
17031819000,10,371.9247454625941
17031819000,15,1324.570163789287
17031819000,20,3027.140770252324
17031819000,25,6043.235059760957
17031819000,30,10601.602036299248
17031819000,35,17751.548472775565
17031819000,40,31079.30057547587
17031819000,45,52782.1243913236
17031819000,50,84489.21513944223
17031819000,55,137156.03984063744
17031819000,60,205924.9291722001
17031819100,5,127.44171175602558
17031819100,10,396.65715691096904
17031819100,15,852.2277422528283
17031819100,20,2254.0019675356616
17031819100,25,4977.094441711756
17031819100,30,9772.05017215937
17031819100,35,18009.48942449582
17031819100,40,30708.99163797344
17031819100,45,49019.39793408755
17031819100,50,84600.29119527791
17031819100,55,168997.7530742745
17031819100,60,288863.87407771766
17031819200,5,52.67400379506641
17031819200,10,253.57039848197343
17031819200,15,721.6265654648956
17031819200,20,1684.4064516129033
17031819200,25,3541.433017077799
17031819200,30,6365.403415559772
17031819200,35,11754.342694497154
17031819200,40,20248.695256166982
17031819200,45,33351.051612903226
17031819200,50,57065.91612903226
17031819200,55,99800.9707779886
17031819200,60,153333.84857685008
17031819300,5,138.2356801909308
17031819300,10,469.6378281622912
17031819300,15,1681.6217183770882
17031819300,20,4835.757159904535
17031819300,25,8571.852028639618
17031819300,30,13572.158114558471
17031819300,35,23561.13186157518
17031819300,40,51749.82398568019
17031819300,45,122760.39976133652
17031819300,50,255316.41885441527
17031819300,55,445719.4003579952
17031819300,60,631340.679594272
17031819400,5,40.8987012987013
17031819400,10,217.80667903525045
17031819400,15,676.6538033395176
17031819400,20,1637.8849721706863
17031819400,25,3432.8627087198515
17031819400,30,6191.342115027829
17031819400,35,10267.978849721709
17031819400,40,16966.187384044526
17031819400,45,29643.99814471243
17031819400,50,59689.495361781075
17031819400,55,122316.25231910948
17031819400,60,203231.36141001855
17031819500,5,329.43628269337785
17031819500,10,1472.10183639399
17031819500,15,3188.3461324429604
17031819500,20,5700.543683917641
17031819500,25,10273.510294936004
17031819500,30,18431.29549248748
17031819500,35,28830.414023372286
17031819500,40,49559.89538119087
17031819500,45,121936.68391764052
17031819500,50,257543.9771841959
17031819500,55,453024.2726766834
17031819500,60,636565.7573734001
17031819600,5,41.22406234778373
17031819600,10,324.54408183146614
17031819600,15,1655.5046273745738
17031819600,20,5083.079883097906
17031819600,25,10355.282026302972
17031819600,30,16361.426692644907
17031819600,35,23460.505114466636
17031819600,40,32907.20263029713
17031819600,45,54071.52703360935
17031819600,50,104989.46663419386
17031819600,55,211296.06867998053
17031819600,60,342646.35947394057
17031819700,5,52.03203582500861
17031819700,10,475.5628660006889
17031819700,15,1400.7681708577334
17031819700,20,2837.970375473648
17031819700,25,5333.253875301412
17031819700,30,9197.098518773682
17031819700,35,14205.209438511883
17031819700,40,21364.934550465037
17031819700,45,35619.12952118498
17031819700,50,79133.24147433689
17031819700,55,166373.47571477783
17031819700,60,275131.1870478815
17031819801,5,65.37982998454405
17031819801,10,425.7685471406491
17031819801,15,1144.6398763523955
17031819801,20,2101.3616692426585
17031819801,25,3806.5409582689335
17031819801,30,6401.457882534776
17031819801,35,9922.745363214835
17031819801,40,14243.415378670788
17031819801,45,20668.763523956724
17031819801,50,37691.32882534776
17031819801,55,85257.17194744977
17031819801,60,159433.13910355486
17031819802,5,12.045485871812543
17031819802,10,95.95037904893177
17031819802,15,440.4631288766368
17031819802,20,930.2191592005512
17031819802,25,1582.0565127498278
17031819802,30,2895.1929703652654
17031819802,35,4689.92350103377
17031819802,40,6672.075120606478
17031819802,45,9399.621640248104
17031819802,50,13677.253618194349
17031819802,55,22971.096485182632
17031819802,60,38529.89937973811
17031819900,5,17.400236127508855
17031819900,10,98.3305785123967
17031819900,15,283.3931523022432
17031819900,20,847.521841794569
17031819900,25,1764.5489964580877
17031819900,30,3464.8807556080283
17031819900,35,6449.6245572609205
17031819900,40,9863.131050767415
17031819900,45,15974.345926800472
17031819900,50,28437.981109799293
17031819900,55,52148.37780401417
17031819900,60,91551.46517119244
17031820000,5,40.11100658513641
17031820000,10,118.29915333960489
17031820000,15,695.8739416745061
17031820000,20,1283.5211665098775
17031820000,25,2697.6556914393227
17031820000,30,5383.238946378175
17031820000,35,8077.455315145814
17031820000,40,11735.70272812794
17031820000,45,15297.7347130762
17031820000,50,20596.930385700845
17031820000,55,35453.9830667921
17031820000,60,65378.17873941675
17031820101,5,116.24743777452416
17031820101,10,183.43016105417277
17031820101,15,292.1745241581259
17031820101,20,502.5809663250366
17031820101,25,771.3332357247438
17031820101,30,1098.4269399707175
17031820101,35,1480.8453879941435
17031820101,40,2722.9502196193266
17031820101,45,4122.114787701318
17031820101,50,5747.458272327965
17031820101,55,8725.969546120059
17031820101,60,12285.045095168374
17031820103,5,58.72398843930636
17031820103,10,478.3603082851638
17031820103,15,1418.613680154143
17031820103,20,4998.4561657032755
17031820103,25,9121.465799614643
17031820103,30,12872.738439306358
17031820103,35,18297.019749518306
17031820103,40,24833.379094412332
17031820103,45,36653.77360308285
17031820103,50,58764.89499036609
17031820103,55,110496.6888246628
17031820103,60,188146.25337186895
17031820104,5,241.6404011461318
17031820104,10,431.1919770773639
17031820104,15,929.9212034383954
17031820104,20,2134.6905444126073
17031820104,25,4205.525310410697
17031820104,30,6922.832855778414
17031820104,35,10446.429321872016
17031820104,40,16891.91499522445
17031820104,45,24545.602196752625
17031820104,50,35146.34431709647
17031820104,55,54555.90830945559
17031820104,60,83339.17048710602
17031820202,5,82.78391959798995
17031820202,10,147.98420674802583
17031820202,15,222.16654702081837
17031820202,20,394.424264178033
17031820202,25,846.5104091888012
17031820202,30,1920.4493898061737
17031820202,35,4192.040201005025
17031820202,40,8518.665470208183
17031820202,45,12620.486001435753
17031820202,50,18288.91241923905
17031820202,55,26427.264895908113
17031820202,60,35769.38837042355
17031820203,5,23.440043407487792
17031820203,10,34.332609875203474
17031820203,15,68.54367878459034
17031820203,20,141.43027672273467
17031820203,25,427.72707542051006
17031820203,30,605.9755832881172
17031820203,35,1044.9441128594683
17031820203,40,3455.418339663592
17031820203,45,5871.812262615301
17031820203,50,7753.248507867607
17031820203,55,10405.95008138904
17031820203,60,15526.790558871406
17031820204,5,172.60281548516843
17031820204,10,287.11463046757166
17031820204,15,728.0221216691805
17031820204,20,1038.868778280543
17031820204,25,1456.3358471593765
17031820204,30,1944.7908496732025
17031820204,35,2924.375062845651
17031820204,40,6948.269984917044
17031820204,45,8972.79185520362
17031820204,50,11719.172448466566
17031820204,55,28339.487682252387
17031820204,60,55287.963800904974
17031820300,5,107.49911816578484
17031820300,10,688.1931216931217
17031820300,15,2024.279541446208
17031820300,20,4951.985890652557
17031820300,25,9582.533509700175
17031820300,30,16910.99647266314
17031820300,35,28467.70987654321
17031820300,40,46768.20458553792
17031820300,45,70688.76278659613
17031820300,50,101797.44356261023
17031820300,55,150780.74691358025
17031820300,60,229002.88580246913
17031820400,5,203.05532310553232
17031820400,10,892.3788935378893
17031820400,15,2218.1710832171084
17031820400,20,4684.90330079033
17031820400,25,8571.445839144584
17031820400,30,14941.705253370525
17031820400,35,22708.11994421199
17031820400,40,33328.1589958159
17031820400,45,52358.82054858206
17031820400,50,83286.83077638308
17031820400,55,126620.79869827988
17031820400,60,162546.85774058578
17031820501,5,86.31357254290171
17031820501,10,324.4305772230889
17031820501,15,836.130655226209
17031820501,20,1452.3354134165368
17031820501,25,2837.4438377535103
17031820501,30,5437.821372854914
17031820501,35,10156.228549141966
17031820501,40,18949.97347893916
17031820501,45,29446.515990639626
17031820501,50,43484.534711388456
17031820501,55,61818.72425897036
17031820501,60,81601.20943837754
17031820502,5,87.34819333646176
17031820502,10,306.03707179727826
17031820502,15,1408.4129516658843
17031820502,20,3474.2097606757393
17031820502,25,6608.660253402159
17031820502,30,13287.0314406382
17031820502,35,24423.56499296105
17031820502,40,40061.00938526513
17031820502,45,63180.89113092445
17031820502,50,88759.4561238855
17031820502,55,121667.2515251056
17031820502,60,150692.4486156734
17031820603,5,25.17120462046205
17031820603,10,52.1233498349835
17031820603,15,100.8960396039604
17031820603,20,205.13407590759076
17031820603,25,425.8188943894389
17031820603,30,907.7941419141914
17031820603,35,1678.6918316831684
17031820603,40,4220.971534653465
17031820603,45,8417.248349834983
17031820603,50,15844.202145214522
17031820603,55,24773.60602310231
17031820603,60,34728.482673267325
17031820604,5,38.296875
17031820604,10,176.2805706521739
17031820604,15,915.2629076086956
17031820604,20,1890.023777173913
17031820604,25,3657.899456521739
17031820604,30,5997.705842391304
17031820604,35,14065.213315217392
17031820604,40,26084.996603260868
17031820604,45,40320.669157608696
17031820604,50,57061.50339673913
17031820604,55,78120.22622282608
17031820604,60,102093.99864130437
17031820605,5,7.982946470866888
17031820605,10,15.806726669824728
17031820605,15,67.13595452392231
17031820605,20,374.2122216958787
17031820605,25,943.843202273804
17031820605,30,2254.041212695405
17031820605,35,4591.595452392231
17031820605,40,8296.992420653718
17031820605,45,14469.184272856466
17031820605,50,25236.53529133112
17031820605,55,42899.7797252487
17031820605,60,60533.31122690668
17031820606,5,27.579314040728832
17031820606,10,81.19935691318328
17031820606,15,162.965166130761
17031820606,20,563.4587352625938
17031820606,25,1407.3719185423363
17031820606,30,3000.3177920685957
17031820606,35,6291.757234726688
17031820606,40,11933.467309753483
17031820606,45,20892.882100750267
17031820606,50,33400.974812433014
17031820606,55,49584.792068595925
17031820606,60,64802.546087888535
17031820700,5,44.204410796576695
17031820700,10,268.17314022383147
17031820700,15,1092.4177090190915
17031820700,20,2696.157340355497
17031820700,25,6686.052995391705
17031820700,30,13049.690915075707
17031820700,35,23519.19289005925
17031820700,40,39689.18564845293
17031820700,45,63733.81435154707
17031820700,50,95815.9219881501
17031820700,55,164255.8676761027
17031820700,60,276756.172481896
17031820800,5,42.995490417136416
17031820800,10,264.65501691093573
17031820800,15,950.3438556933484
17031820800,20,2886.728861330327
17031820800,25,6122.0586245772265
17031820800,30,10584.658399098083
17031820800,35,18295.38162344983
17031820800,40,31784.465614430665
17031820800,45,50292.38726042841
17031820800,50,78157.63472378805
17031820800,55,152656.76606538895
17031820800,60,298020.16685456596
17031820901,5,62.94080752646021
17031820901,10,289.79263034104275
17031820901,15,1042.173657389259
17031820901,20,3322.905919247354
17031820901,25,7337.079968639749
17031820901,30,13962.795374362997
17031820901,35,22536.786750294003
17031820901,40,41084.72442179538
17031820901,45,63522.03998431987
17031820901,50,91931.8639749118
17031820901,55,127625.42845942768
17031820901,60,155171.69698157586
17031820902,5,36.241094700260646
17031820902,10,349.9561251086012
17031820902,15,1452.7437011294526
17031820902,20,4882.411381407472
17031820902,25,10565.691138140748
17031820902,30,16146.787141615989
17031820902,35,25621.860121633363
17031820902,40,44875.75716768027
17031820902,45,75418.49391833188
17031820902,50,112198.13900955692
17031820902,55,145658.60165073848
17031820902,60,169187.56863596872
17031821001,5,49.29440937781786
17031821001,10,318.57348963029756
17031821001,15,1127.0955816050496
17031821001,20,2781.2678088367898
17031821001,25,6157.12353471596
17031821001,30,11768.77547339946
17031821001,35,21564.85211902615
17031821001,40,38350.7091974752
17031821001,45,60480.89675383228
17031821001,50,86726.07258791705
17031821001,55,119183.60685302074
17031821001,60,145802.47024346257
17031821002,5,19.72231337161608
17031821002,10,128.00287120590647
17031821002,15,598.2846595570139
17031821002,20,2132.363412633306
17031821002,25,5238.329778506973
17031821002,30,9813.700164068909
17031821002,35,17901.230926989334
17031821002,40,32204.49630844955
17031821002,45,52003.9450369155
17031821002,50,79605.24733388022
17031821002,55,111762.74282198524
17031821002,60,137919.25881870385
17031821101,5,26.19588100686499
17031821101,10,109.58947368421052
17031821101,15,303.8855835240275
17031821101,20,758.8196796338673
17031821101,25,2270.15881006865
17031821101,30,5898.337757437071
17031821101,35,12585.957894736845
17031821101,40,22149.72631578947
17031821101,45,34669.43295194508
17031821101,50,59122.45446224256
17031821101,55,86990.62654462243
17031821101,60,115084.24164759726
17031821102,5,46.58549471661863
17031821102,10,202.80787704130643
17031821102,15,831.6585014409222
17031821102,20,3190.0024015369836
17031821102,25,7772.319884726225
17031821102,30,14172.491354466858
17031821102,35,23103.78962536023
17031821102,40,38917.06868395773
17031821102,45,65272.24687800192
17031821102,50,99394.6460134486
17031821102,55,134371.68299711816
17031821102,60,158479.8506243996
17031821200,5,78.26445264452644
