geoid,county,mobility,parent_rank,frac_black,density,transit_added,jobs_5,jobs_10,jobs_15,jobs_20,jobs_25,jobs_30,jobs_35,jobs_40,jobs_45,jobs_50,jobs_55,jobs_60
17031340500,Cook,45.513514,49.864661999999996,0.06862745098039216,1213.3682733112046,3.2950886478624763,123.7107329842932,589.1295811518324,3289.027486910995,11771.21727748691,78546.51439790576,281955.1465968586,555473.2853403141,792124.8468586387,933143.0746073298,1024367.9607329842,1103312.1073298429,1164221.6191099477
17031340600,Cook,24.56969,18.387538,0.9874326750448833,2905.1528623269683,2.7835682903945953,13.202764976958523,1927.7926267281107,3258.253456221198,15856.670506912442,80577.78110599078,306080.7004608295,576925.2350230415,839404.3940092166,938377.2304147466,1036457.5760368664,1115792.1405529955,1171799.900921659
17031350100,Cook,34.178787,49.270153,0.8278688524590164,1112.8434709725082,3.8519756625265775,33.535962877030165,148.44547563805105,2653.9872389791185,11388.740139211135,19786.410672853828,76371.85034802785,357029.49303944316,635810.535962877,822615.1067285383,923225.2273781904,994014.9535962878,1062815.8573085847
17031350400,Cook,23.180233,15.026095999999999,0.9826530612244898,12599.344506087147,3.01532035469611,3.4838709677419355,1058.899193548387,5699.018145161291,11600.790322580646,22277.96572580645,179611.84879032258,479682.9758064517,724968.4193548387,864995.2258064516,965638.820564516,1042152.0745967742,1097954.9495967743
17031351000,Cook,32.585882999999995,45.745116,0.9632829373650108,1459.933423367136,3.2183884915547623,104.95063375583725,626.4136090727152,2034.7965310206805,8036.789192795197,17113.987324883255,54105.46297531688,202631.80320213476,469398.75783855905,721250.6937958639,872575.8098732488,972518.8392261508,1037389.8812541694
17031351100,Cook,27.310482000000004,22.089254999999998,0.9802789802789803,15505.695308736971,2.9737247224358834,32.46781789638933,1127.2464678178965,2364.216640502355,9579.492935635792,19917.9748822606,69043.23704866561,264984.9042386185,549464.4552590267,780557.84144427,896695.8979591837,1003736.0156985872,1062009.2417582418
17031351400,Cook,29.397804,22.895564,0.9681908548707754,4021.4103090811686,3.1189313139066006,190.51546391752575,863.7340206185567,3540.9257731958764,9924.40206185567,35990.11546391753,199142.1298969072,496584.8371134021,759111.9896907216,891415.624742268,997298.4164948454,1074639.4288659794,1137138.7979381443
17031351500,Cook,25.231095999999997,13.539439,0.9932375316990701,18433.025517398455,2.7495043001672217,63.20215633423181,2157.013477088949,4295.986522911051,30871.31266846361,173573.00539083558,424749.2830188679,698976.0754716981,873281.5687331536,979958.8059299192,1068120.1374663073,1147758.153638814,1212154.8247978436
17031360200,Cook,25.733295000000002,20.731358,0.9929078014184397,7868.945621463516,3.3540420731539706,3.5542168674698793,458.68975903614455,2099.1626506024095,6111.387048192771,30789.58132530121,56269.89156626506,183149.44126506025,433354.7213855422,710000.891566265,869995.6837349398,971858.5376506024,1038739.109939759
17031380100,Cook,28.016591000000002,25.447955999999998,0.9941520467836257,2022.0978836449706,3.5501715579486532,43.43728423475259,285.584579976985,1436.2359033371692,9370.659378596089,23390.25776754891,51004.92289988493,128823.17606444188,384823.4234752589,649956.663981588,838006.4016110472,949243.7433831992,1017241.2197928652
17031380200,Cook,28.797555000000003,27.883658,0.9808102345415778,5646.373930867773,3.3630897180886534,79.60882800608827,453.9193302891933,1673.9284627092843,4483.9497716894975,11037.496194824962,48604.98934550989,232634.2876712329,482487.7610350076,720319.5312024353,883835.4109589041,980557.800608828,1049599.694063927
17031380600,Cook,,,,,3.3736372898948037,76.46233148295003,481.36716891356065,2488.498017446471,8719.904044409199,50540.27676447264,273015.70261697064,556851.9833465504,775154.2648691515,908512.5519429024,1001161.1316415544,1079082.3925455988,1140288.252180809
17031381200,Cook,29.243594,29.60797,0.9738461538461538,6511.20765072693,3.09040525243077,123.7212681638045,873.9194187582563,2570.116248348745,5311.680317040951,19836.82034346103,70563.71862615588,274067.1387054161,551767.6869220608,773557.1254953765,916030.1690885072,1011820.8282694848,1077389.9128137385
17031381400,Cook,30.007243,24.912912000000002,0.9608355091383812,3132.281770744,3.4460618455308727,38.62179487179487,400.4951923076923,1950.121794871795,7278.871794871795,23484.51282051282,174169.70512820513,446909.7259615384,691842.3461538461,866228.2724358974,974662.796474359,1059552.9423076925,1121351.6009615385
17031381500,Cook,31.647024000000002,15.80116,0.9915492957746479,16920.705929852316,3.514629399646846,58.729729729729726,345.7094594594595,1640.4797297297298,8449.256756756757,21761.736486486487,179025.3108108108,464545.4054054054,726972.7905405406,885946.8581081082,994984.3175675676,1075854.445945946,1133952.0945945946
17031381700,Cook,22.04016,12.697437,,0.0,6.048974051272587,0.0,0.0,320.0,2827.0,10496.0,109092.0,376094.0,684155.0,866916.0,973735.0,1062084.0,1119370.0
17031381800,Cook,27.921864000000003,24.26744,0.9923664122137404,3187.1237173481627,3.305824848619585,27.45167652859961,536.1341222879685,2045.854043392505,5283.63708086785,23296.919132149906,92493.87968441816,322934.7218934911,584575.5897435897,797721.0887573964,930748.8382642998,1023506.1262327416,1086193.4792899408
17031381900,Cook,31.574675000000003,26.115444,0.9867549668874173,6794.050691888401,2.8772065611319637,654.1322869955156,1394.1928251121076,2379.6300448430493,7605.284753363228,28895.820627802692,60469.76905829596,194529.35650224215,474836.067264574,714429.9372197309,876981.5941704036,984686.3878923766,1051575.3139013452
17031390100,Cook,27.054085999999998,34.01843,0.9607329842931938,2049.4486986037386,3.414419072478548,109.68905109489052,389.94890510948903,953.7941605839416,3064.075912408759,7554.213138686131,64006.868613138686,243737.7722627737,484455.75620437955,708486.2189781022,846424.7737226278,940147.8467153284,1015169.697810219
17031390200,Cook,25.633851000000003,29.170143999999997,0.9730769230769231,4433.290707673104,3.3407029829192516,63.88499452354874,438.67688937568454,1048.3220153340635,2072.2026286966047,6135.176341730558,33972.813800657175,79730.69660460022,269213.426067908,543543.5498357065,758629.3318729463,883187.834611172,963465.5060240964
17031390300,Cook,28.055948000000004,22.031875,0.977961432506887,5749.352144173037,3.2537210598465096,95.8723926380368,554.5644171779142,1486.79754601227,15993.868711656442,33115.6245398773,47443.87484662577,96856.23312883436,303622.36932515336,575508.536196319,786920.0024539877,917389.9693251534,996448.9325153376
